screen_name,degree,betweenness,eigenvector,opinions,community_id
MarkCarroll20,25,0.0,4.2726558450008996e-20,NOT_AGAINST,0
MartinCo8256,5,0.0,4.2726558450008996e-20,NOT_AGAINST,0
terripiz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
geraldrd,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
iDaniel_Vi,1,0.0,4.2726558450008996e-20,NOT_AGAINST,898
kanedasaiah,1,0.0,1.0254374028002163e-18,NONE,898
Gary5968J,1,0.0,4.2726558450008996e-20,NOT_AGAINST,825
Foxtrot_Cop,2,0.0,2.0081482471504226e-18,NONE,825
babybean123412,7,4.819867444941425e-08,1.1060921757078303e-08,NOT_AGAINST,5
Blayney20,4,1.2961666415649173e-07,1.0254374028002163e-18,AGAINST,0
Louise_katz,5,0.0,4.2726558450008996e-20,NOT_AGAINST,18
jaybs,3,0.0,4.2726558450008996e-20,NOT_AGAINST,295
1VictorVauxhall,6,0.0,4.2726558450008996e-20,NOT_AGAINST,0
jbircher1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ReeveMaxwell,5,1.263460398188529e-08,2.990859091500628e-18,AGAINST,7
Rob_Kiteley,1,0.0,4.2726558450008996e-20,AGAINST,9
ChrisBaxi,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
HinduRakshak,1,0.0,4.2726558450008996e-20,AGAINST,9
Pri_scy1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Bobilly10,12,0.0,4.2726558450008996e-20,NOT_AGAINST,0
BansteadRotary,1,0.0,4.2726558450008996e-20,AGAINST,1
LRFunnyMoments,2,0.0,4.2726558450008996e-20,NOT_AGAINST,521
LordNeptune759,1,0.0,1.0254374028002163e-18,NONE,521
Templard1588,1,0.0,1.0254374028002163e-18,NONE,521
bonjourblonde,1,0.0,4.2726558450008996e-20,AGAINST,9
MJFGD,9,0.0,4.2726558450008996e-20,AGAINST,0
DavieFae,4,0.0,4.2726558450008996e-20,AGAINST,0
ComRosie1,1,0.0,4.2726558450008996e-20,AGAINST,9
MarilynAshy,14,0.0,4.2726558450008996e-20,NOT_AGAINST,0
gregmor63465138,1,0.0,4.2726558450008996e-20,AGAINST,0
brunchofnumbers,2,0.0,4.2726558450008996e-20,NOT_AGAINST,522
OMGRUN1,1,0.0,1.0254374028002163e-18,NONE,522
IanVestal,1,0.0,1.0254374028002163e-18,NONE,522
DaveJoh96922982,1,0.0,4.2726558450008996e-20,AGAINST,33
pauldbowen,129,6.592304062655586e-06,0.00017128953662932188,NOT_AGAINST,0
SegzyChubbs,1,0.0,4.2726558450008996e-20,AGAINST,899
benjaminteacher,1,0.0,1.0254374028002163e-18,NONE,899
EnglishLionhea1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
EDDIEHITLER13,3,0.0,4.2726558450008996e-20,AGAINST,45
rhiannonkhan17,2,0.0,1.2817967535002703e-17,NONE,45
Annlacy7,3,0.0,1.0254374028002163e-18,AGAINST,45
DavidPoulden,28,1.632502743523136e-05,6.583950002812439e-05,NOT_AGAINST,45
greenbadgetel,13,0.0,4.2726558450008996e-20,NOT_AGAINST,1
VoWalesMedia,2,0.0,7.168326145993092e-13,AGAINST,10
KagaCazzo,4,2.8076897737522867e-09,7.168327000524259e-13,AGAINST,10
njaylong,2,0.0,4.2726558450008996e-20,AGAINST,3
13sarahmurphy,1,0.0,1.0254374028002163e-18,NONE,3
TerryJO20813271,6,0.0,4.2726558450008996e-20,NOT_AGAINST,0
EdgeOTI,4,0.0,4.2726558450008996e-20,NOT_AGAINST,96
Patniniadh,1,0.0,1.0254374028002163e-18,NONE,96
BernardineEvari,5,0.0,1.0752509300472114e-12,NONE,96
roundbarrel,7,5.6153795475045735e-09,5.376245250393196e-13,AGAINST,96
greynowfire,2,0.0,4.2726558450008996e-20,NOT_AGAINST,7
Feiryred,1,0.0,1.0254374028002163e-18,NONE,7
Beany_1,5,0.0,2.6575919355905606e-17,NONE,7
prankstersinc,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
MyVideosToWatch,3,4.618649677822512e-07,3.55911415561553e-05,AGAINST,111
SteveHa40113293,4,0.0,4.2726558450008996e-20,NOT_AGAINST,8
P_e_t_3,2,0.0,2.0081482471504226e-18,NONE,8
PaulPdep,2,0.0,2.0081482471504226e-18,NONE,8
LondonLabour,38,8.600655699446693e-07,7.095377759798437e-05,NOT_AGAINST,1
superhotbitch,4,0.0,4.2726558450008996e-20,NOT_AGAINST,1
s9tmt,8,0.0,4.2726558450008996e-20,AGAINST,4
mi6rogue,26,1.7267292108576564e-07,1.1796802788047504e-16,AGAINST,4
AnnaPetrillo10,1,0.0,4.2726558450008996e-20,AGAINST,4
PhilBrown4x400,1,0.0,4.2726558450008996e-20,AGAINST,10
mysouthldn,10,2.2882671656081137e-07,1.0859382095654301e-15,AGAINST,10
SefLoftus,2,0.0,4.2726558450008996e-20,NOT_AGAINST,4
Mrsmariebaker,1,0.0,4.2726558450008996e-20,AGAINST,4
aimstocks2021,3,0.0,4.2726558450008996e-20,NOT_AGAINST,4
suavec79,1,0.0,1.0254374028002163e-18,NONE,4
IanSluggy40,1,0.0,1.0254374028002163e-18,NONE,4
Redrick2511,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
AntacsB,22,2.400574756558205e-07,1.281796753500275e-17,NOT_AGAINST,3
LushDesigns_,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
Lee18210099,3,0.0,4.2726558450008996e-20,AGAINST,16
shinyandnew70,2,0.0,2.0081482471504226e-18,NONE,16
Truthandconseq5,2,0.0,2.0081482471504226e-18,NONE,16
melchi_theresa,10,0.0,4.2726558450008996e-20,NOT_AGAINST,1
acacia227,2,0.0,4.2726558450008996e-20,NOT_AGAINST,523
aginnt,1,0.0,1.0254374028002163e-18,NONE,523
Sadblueplanet,1,0.0,1.0254374028002163e-18,NONE,523
StreetDoctors,1,0.0,4.2726558450008996e-20,NOT_AGAINST,432
Redthreadyouth,3,0.0,2.990859091500628e-18,NOT_AGAINST,432
AFleetingImpre1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
NoXYinXXprisons,4,1.5442293755637577e-08,1.0254374028002163e-18,NOT_AGAINST,1
RealJLorraine,5,0.0,4.2726558450008996e-20,NOT_AGAINST,183
DIVESTERSLAYR,1,0.0,1.0254374028002163e-18,NONE,183
Raydianxe,1,0.0,1.0254374028002163e-18,NONE,183
Prize97760812,1,0.0,1.0254374028002163e-18,NONE,183
Kobibornanew,1,0.0,1.0254374028002163e-18,NONE,183
AyyyyyPAPI,1,0.0,1.0254374028002163e-18,NONE,183
MattExtinctions,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
NHMdinolab,9,0.0,7.904413313251657e-18,NOT_AGAINST,94
NHM_London,11,0.0,9.733110014912059e-17,NONE,94
chels1_chels,1,0.0,4.2726558450008996e-20,AGAINST,0
SteveMilner1960,6,0.0,4.2726558450008996e-20,NOT_AGAINST,0
TeddyMuxloe,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
actionfrauduk,14,0.0,3.5997492942535226e-13,NOT_AGAINST,4
IoanaBarna2,2,0.0,4.2726558450008996e-20,AGAINST,10
usaidbolt,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
authorjamiller,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
ElizStJohn,35,0.0,3.4437606110707204e-17,NOT_AGAINST,42
tinseymiller,2,0.0,4.2726558450008996e-20,NOT_AGAINST,106
NatalieAlleyn,9,0.0,2.8673305011237935e-12,NOT_AGAINST,106
MaryLancNovels,9,0.0,2.8673305011237935e-12,NOT_AGAINST,106
BY0SUke,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
aceattorneygame,124,0.0,1.2189887125787564e-16,NONE,23
JellyGentle,1,0.0,4.2726558450008996e-20,NONE,233
CaitlinDavies2,4,0.0,3.973569935850838e-18,NONE,233
Tweetisaurus,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
PaulDragonwolf1,1,0.0,4.2726558450008996e-20,NONE,233
IMcMillan,1,0.0,4.2726558450008996e-20,NONE,233
AnniSalli59,2,0.0,4.2726558450008996e-20,NOT_AGAINST,524
Duggery4,1,0.0,1.0254374028002163e-18,NONE,524
miss_d_London,1,0.0,1.0254374028002163e-18,NONE,524
barbrambles,2,0.0,1.0752479819146781e-12,NONE,96
MrRConor,5,0.0,5.376244823127612e-13,NOT_AGAINST,96
Shazzie_L,7,0.0,4.2726558450008996e-20,AGAINST,0
MOPACLdn,14,7.650954633474981e-08,1.0752489646255227e-12,NOT_AGAINST,1
Pady_oFurniture,10,2.9901896090461856e-07,1.0254374028002163e-18,NOT_AGAINST,2
Ivorbigyin11,2,2.8076897737522867e-09,1.1835256690652496e-17,AGAINST,5
LuluAllison77,1,0.0,4.2726558450008996e-20,NOT_AGAINST,8
carla_ryman,10,0.0,4.2726558450008996e-20,AGAINST,0
JudithArnopp,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
Shivviness,3,0.0,4.2726558450008996e-20,NOT_AGAINST,11
FromLondonArea,1,0.0,1.0254374028002163e-18,NONE,11
michaeljswalker,2,0.0,3.2927808337832285e-07,NONE,11
Neil28994458,2,0.0,4.2726558450008996e-20,AGAINST,4
conndec,9,0.0,4.2726558450008996e-20,AGAINST,0
vinceninn,5,1.4038448868761434e-09,3.5841635002621307e-13,NOT_AGAINST,7
etonmessuk,2,0.0,7.168326573258677e-13,NONE,7
PauloNoggy,1,0.0,3.5841635002621307e-13,NONE,7
GRAANDCATH,5,1.4038448868761434e-09,3.5841635002621307e-13,NOT_AGAINST,7
Martinf76606790,5,1.263460398188529e-08,1.0254374028002163e-18,NOT_AGAINST,16
MaryDona16,1,0.0,4.2726558450008996e-20,AGAINST,40
UKChange,15,0.0,1.0752734469435146e-12,NONE,40
ulissemail,3,0.0,4.2726558450008996e-20,AGAINST,0
wilaroney,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
marion1_alice,2,0.0,4.2726558450008996e-20,AGAINST,0
stoughton_p,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
SaveVTG,11,0.0,3.5841631157231057e-12,NOT_AGAINST,9
maxwell_marlow,11,0.0,3.5841631157231057e-12,NOT_AGAINST,9
GeishaLee2,2,0.0,1.0254374028002163e-18,NOT_AGAINST,5
StaffordCalling,7,0.0,4.2726558450008996e-20,AGAINST,0
JonnyVamExplore,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
westwordsreview,1,0.0,4.2726558450008996e-20,NOT_AGAINST,77
BarryForshaw3,10,0.0,1.0752558436014329e-12,NOT_AGAINST,77
KatharinaBberg,1,0.0,4.2726558450008996e-20,NOT_AGAINST,77
ToriHerridge,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
DorHulse,6,0.0,4.2726558450008996e-20,AGAINST,1
AndreaRobertso,1,0.0,4.2726558450008996e-20,AGAINST,0
FreedomFightsUK,21,0.0,4.2726558450008996e-20,AGAINST,0
mickjohnston18,7,0.0,4.2726558450008996e-20,AGAINST,0
fudge_bucket,1,0.0,4.2726558450008996e-20,AGAINST,0
Lizwayhelen,7,0.0,4.2726558450008996e-20,AGAINST,0
Suzy_Henderson,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
Jason_MI5,1,0.0,4.2726558450008996e-20,NOT_AGAINST,27
CityPolice,29,0.0,6.798048411448591e-05,NOT_AGAINST,27
TimXWebb,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
polgara28951124,4,6.481083894411529e-08,2.90339888127219e-08,NOT_AGAINST,0
sp_stratford,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
noshabashaukat,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
fleming77,4,0.0,4.2726558450008996e-20,NOT_AGAINST,4
tonyriches,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
crochetjenny,7,0.0,4.2726558450008996e-20,NOT_AGAINST,1
CyberProtectUK,1,0.0,4.2726558450008996e-20,NOT_AGAINST,4
swagtastic326,1,0.0,4.2726558450008996e-20,NOT_AGAINST,23
Frazworldcouk,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
garycrisp1943,1,0.0,4.2726558450008996e-20,AGAINST,1
CeceliaTandy,2,0.0,4.2726558450008996e-20,AGAINST,6
rayveysey,5,1.4470131171475848e-06,1.4328697362208342e-09,AGAINST,0
tsh2,1,0.0,4.2726558450008996e-20,AGAINST,1
bimcic,1,0.0,4.2726558450008996e-20,AGAINST,1
mart3022,1,0.0,4.2726558450008996e-20,AGAINST,7
SocialDemSheff,1,0.0,4.2726558450008996e-20,AGAINST,1
TheDivineBebe,1,0.0,4.2726558450008996e-20,NONE,233
kate_Beeston1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,12
RenanBaker,1,0.0,4.2726558450008996e-20,AGAINST,1
sallydibben,1,0.0,4.2726558450008996e-20,AGAINST,1
ivorsawbottom,8,5.4282002292544206e-08,1.0254374028002163e-18,AGAINST,0
IsabelSawkins,1,0.0,4.2726558450008996e-20,AGAINST,1
geekeconomist,1,0.0,4.2726558450008996e-20,AGAINST,1
LDNGardensTrust,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
JaeParsons,1,0.0,4.2726558450008996e-20,AGAINST,1
JMDT999,10,9.774971947318586e-06,5.340711113727526e-05,NOT_AGAINST,27
HelenMonger1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
CT129,7,0.0,4.2726558450008996e-20,AGAINST,0
BTPFry,3,0.0,4.2726558450008996e-20,AGAINST,1
orpingtonlabour,4,0.0,4.2726558450008996e-20,AGAINST,1
donsmalley79,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
kalasnikovova,1,0.0,4.2726558450008996e-20,AGAINST,1
CathyAshley,2,0.0,4.2726558450008996e-20,AGAINST,6
grizzly712,17,0.0,4.2726558450008996e-20,AGAINST,0
jensen1966,1,0.0,4.2726558450008996e-20,AGAINST,1
losfromepc,1,0.0,4.2726558450008996e-20,AGAINST,1
spencyrrh,1,0.0,4.2726558450008996e-20,AGAINST,1
DrCarolPercy,1,0.0,4.2726558450008996e-20,AGAINST,1
treesey,3,0.0,4.2726558450008996e-20,AGAINST,1
EricKnott7,3,0.0,4.2726558450008996e-20,AGAINST,0
petefrasermusic,1,0.0,4.2726558450008996e-20,AGAINST,1
stephanieboland,1,0.0,4.2726558450008996e-20,AGAINST,1
yotam_h,3,0.0,4.2726558450008996e-20,NOT_AGAINST,1
CKullmannAuthor,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
GaspardWinckler,3,2.8076897737522867e-09,1.1835256690652496e-17,NOT_AGAINST,18
sv76,1,0.0,4.2726558450008996e-20,AGAINST,1
noah_shahar,1,0.0,4.2726558450008996e-20,AGAINST,1
barnell_andrew,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
greenbeltsal,2,0.0,4.2726558450008996e-20,NOT_AGAINST,9
222_BunnyGreene,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
HevRob1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
BirdyBrexit,4,0.0,4.2726558450008996e-20,AGAINST,0
jharrislibdem,6,2.8076897737522867e-08,2.990859091500628e-18,NOT_AGAINST,27
mallycuz,1,0.0,4.2726558450008996e-20,AGAINST,0
LndOntRetweets,6,0.0,4.2726558450008996e-20,AGAINST,41
lpsmediaoffice,12,0.0,1.1835256690652525e-17,AGAINST,41
BritonandDane,1,0.0,4.2726558450008996e-20,NOT_AGAINST,42
citylordmayor,6,9.826914208133004e-09,1.0254374028002163e-18,NOT_AGAINST,27
Jake11883906,10,0.0,4.2726558450008996e-20,AGAINST,0
szefventyl,1,0.0,4.2726558450008996e-20,AGAINST,900
SkySportsF1,1,0.0,1.0254374028002163e-18,NONE,900
TRFlAGSHAGGER,7,1.4588379477455164e-05,4.6317409605993465e-06,AGAINST,0
change2ltd,4,0.0,4.2726558450008996e-20,NOT_AGAINST,27
BodellePhebe,8,2.9480742624399013e-07,1.0254374028002163e-18,AGAINST,0
UKcydonia,9,5.811917831667234e-07,2.0081482471504226e-18,AGAINST,30
israel_advocacy,5,0.0,1.0224465437087154e-16,NONE,30
MetCC,27,1.0809605628946304e-07,3.5862370201437064e-13,NOT_AGAINST,30
SteveHu76588322,3,0.0,4.2726558450008996e-20,AGAINST,0
MPSWestWickham,1,0.0,4.2726558450008996e-20,NOT_AGAINST,18
Nextdoor_UK,3,0.0,2.990859091500628e-18,NONE,18
SusanLodge12,3,0.0,4.2726558450008996e-20,AGAINST,0
RobertJ52942435,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ellson_kim,1,0.0,4.2726558450008996e-20,AGAINST,0
gooner1947,1,0.0,4.2726558450008996e-20,AGAINST,3
The_East_End,8,0.0,7.904413313251657e-18,AGAINST,3
Stu93375301,3,0.0,4.2726558450008996e-20,NOT_AGAINST,5
gojiratar,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
PCElliottLPS,1,0.0,4.2726558450008996e-20,AGAINST,41
Bigdogdigs,5,3.7903811945655874e-08,4.342887266120651e-06,AGAINST,1
MaryLynnMetras,1,0.0,4.2726558450008996e-20,AGAINST,41
TomHoltzPaleo,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
DrTalksALot,2,0.0,4.2726558450008996e-20,NOT_AGAINST,94
kates_forbes,1,0.0,4.2726558450008996e-20,AGAINST,41
Jahbalon,1,0.0,4.2726558450008996e-20,AGAINST,0
PRAEST,4,0.0,4.2726558450008996e-20,AGAINST,0
dollytrollpe,9,0.0,4.2726558450008996e-20,AGAINST,0
Suzanna77281673,1,0.0,4.2726558450008996e-20,AGAINST,0
sibbo_46,1,0.0,4.2726558450008996e-20,AGAINST,0
BarbaraGoggin4,7,0.0,4.2726558450008996e-20,AGAINST,0
AH44266029,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
kirkkorner,9,0.0,2.48735730741075e-05,NOT_AGAINST,1
Marknonpc,2,0.0,4.2726558450008996e-20,AGAINST,0
karengilly,6,0.0,4.2726558450008996e-20,AGAINST,0
SolA3800,2,0.0,4.2726558450008996e-20,NOT_AGAINST,8
jeremycorbyn,5,0.0,4.956280780201044e-18,NONE,8
CWUnews,1,0.0,1.0254374028002163e-18,NONE,8
chrisjackson193,13,0.0,4.2726558450008996e-20,AGAINST,0
BlueArmyFaction,6,0.0,4.2726558450008996e-20,AGAINST,0
wayne30536906,1,0.0,4.2726558450008996e-20,AGAINST,0
gl_wbstr,1,0.0,4.2726558450008996e-20,AGAINST,0
Nelly1899,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Inmyview5,2,0.0,4.2726558450008996e-20,AGAINST,0
JackSin45253127,3,0.0,4.2726558450008996e-20,AGAINST,16
Johhnycomlighty,1,0.0,4.2726558450008996e-20,AGAINST,0
BigDBarber,6,0.0,3.4817217082921904e-06,NOT_AGAINST,7
MissSchnieder9,2,0.0,4.2726558450008996e-20,AGAINST,15
CarrieA14748855,6,0.0,4.2726558450008996e-20,AGAINST,0
RiddleTom13,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Billy5plus2,1,0.0,4.2726558450008996e-20,AGAINST,0
ILoveWoolwich,2,0.0,4.2726558450008996e-20,NONE,1
TOWIWoolwich,2,0.0,2.0081482471504226e-18,NONE,1
flogem,1,0.0,4.2726558450008996e-20,AGAINST,0
r_richards,3,0.0,4.2726558450008996e-20,AGAINST,0
Gillyknowitall,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Jen09222066,4,0.0,4.2726558450008996e-20,AGAINST,0
price_bono,1,0.0,4.2726558450008996e-20,AGAINST,0
JamesFo57764181,1,0.0,4.2726558450008996e-20,AGAINST,0
kernow4corbyn,4,0.0,4.2726558450008996e-20,NOT_AGAINST,3
paullewismoney,3,0.0,2.990859091500628e-18,NOT_AGAINST,3
thepublicpurse,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
najee2030,1,0.0,4.2726558450008996e-20,AGAINST,101
HanifAlokozai,8,0.0,1.871423260110397e-17,AGAINST,101
jettisonbaggage,3,0.0,4.2726558450008996e-20,AGAINST,8
LauraMStuart9,3,1.1230759095009147e-08,8.848670254996865e-17,AGAINST,8
bellenes_peter,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
BertieRustles,1,0.0,4.2726558450008996e-20,AGAINST,0
toshtheblues,1,0.0,4.2726558450008996e-20,AGAINST,0
Searchline03,1,0.0,4.2726558450008996e-20,AGAINST,107
womeninforensic,2,0.0,2.0081482471504226e-18,AGAINST,107
wiseman400,5,0.0,4.2726558450008996e-20,NOT_AGAINST,1
JoyBean60833533,1,0.0,4.2726558450008996e-20,AGAINST,0
bencobley,8,1.4038448868761434e-08,5.0160979620310566e-17,NOT_AGAINST,2
UnionJackGuy,4,0.0,4.2726558450008996e-20,AGAINST,0
LaviniaB15,1,0.0,4.2726558450008996e-20,AGAINST,0
SpencerHills2,1,0.0,4.2726558450008996e-20,NOT_AGAINST,45
iansparrow2,2,0.0,4.2726558450008996e-20,AGAINST,0
Justice_forum,116,0.0,0.00018752788645907958,NOT_AGAINST,0
HPhone33,3,0.0,4.2726558450008996e-20,AGAINST,0
kaminee15963201,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
HeloisePatricia,2,0.0,4.2726558450008996e-20,NOT_AGAINST,0
DBGMilitaria,1,0.0,4.2726558450008996e-20,AGAINST,0
speakoutsodem,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
CelestineBee,1,0.0,1.0254374028002163e-18,NONE,2
dawidpjoubert,3,0.0,3.5841635002621307e-13,NOT_AGAINST,1
scott180142,3,0.0,3.5841635002621307e-13,NOT_AGAINST,1
cristo_radio,37,1.6232814409714055e-06,9.11711117545219e-05,NOT_AGAINST,1
imabudgieatlast,1,0.0,4.2726558450008996e-20,AGAINST,0
daninspain70,4,7.721146877818789e-09,1.0254374028002163e-18,NOT_AGAINST,0
failbettergames,2,0.0,4.2726558450008996e-20,NOT_AGAINST,525
hopekomslakkru,1,0.0,1.0254374028002163e-18,NONE,525
leanansidhe220,1,0.0,1.0254374028002163e-18,NONE,525
1SeeHearSpeak,4,0.0,4.2726558450008996e-20,AGAINST,0
whatwouldmikey1,1,0.0,4.2726558450008996e-20,AGAINST,0
NotMarkorDigger,9,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ByrneLuc,2,0.0,4.2726558450008996e-20,NOT_AGAINST,526
baratheongirl,1,0.0,1.0254374028002163e-18,NONE,526
skryb,1,0.0,1.0254374028002163e-18,NONE,526
ACLouisaRolfe,2,5.5264693713357493e-08,6.591080696958824e-07,AGAINST,7
LJARNOLD100,1,0.0,4.2726558450008996e-20,AGAINST,3
GrandmaWolf100,1,0.0,4.2726558450008996e-20,AGAINST,0
WendersThanos,5,0.0,4.2726558450008996e-20,AGAINST,0
cottrell_frank,1,0.0,4.2726558450008996e-20,AGAINST,0
sadken14828674,7,0.0,4.2726558450008996e-20,NOT_AGAINST,0
London_Norf,15,8.984607276007318e-08,3.973569935850838e-18,NOT_AGAINST,44
CapX,1,0.0,4.4264714554209333e-17,NONE,44
AbuWankinobbi,4,1.7748610355505525e-08,1.1835256690652496e-17,AGAINST,0
74bungle,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Hoxton_mob,7,0.0,4.2726558450008996e-20,NOT_AGAINST,1
carolgately,1,0.0,4.2726558450008996e-20,AGAINST,0
kmkaznay26,3,0.0,4.2726558450008996e-20,AGAINST,0
duncr,26,3.075296813982955e-05,3.4880150162386098e-06,NOT_AGAINST,0
BessieBuckle1,5,0.0,4.2726558450008996e-20,AGAINST,0
kss_ltd,7,2.9340358135711395e-07,1.08495549872108e-15,AGAINST,18
mmdcxxvi,2,0.0,4.735726285482103e-15,NOT_AGAINST,18
essex_crime,10,2.849805120358571e-07,2.1395623229751177e-14,AGAINST,18
jbird1812012,1,0.0,4.2726558450008996e-20,AGAINST,0
JakeRobertBaker,1,0.0,4.2726558450008996e-20,NOT_AGAINST,12
RossSHouston,35,9.124991764694932e-08,6.093077950445617e-12,NOT_AGAINST,12
LTDAForum,11,0.0,4.2726558450008996e-20,NOT_AGAINST,10
NickDeal1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
BluR4y_,8,3.7174413138126405e-05,4.6047703469066495e-05,AGAINST,0
SRSilvie,9,0.0,4.2726558450008996e-20,AGAINST,0
rickypaige121,1,0.0,4.2726558450008996e-20,AGAINST,0
robinsonmarga20,1,0.0,4.2726558450008996e-20,AGAINST,0
ProudMancBrit,2,0.0,4.2726558450008996e-20,AGAINST,25
Rob_E_Dresser,7,0.0,4.2726558450008996e-20,AGAINST,0
SMCK_99,1,0.0,4.2726558450008996e-20,AGAINST,0
KingBettingking,2,0.0,4.2726558450008996e-20,AGAINST,0
CHAOS96823395,4,0.0,4.2726558450008996e-20,AGAINST,6
Resurge888,2,0.0,4.2726558450008996e-20,AGAINST,0
Dukeofwuckfit,2,0.0,4.2726558450008996e-20,AGAINST,0
PeterMatza,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
PembeMzee,4,0.0,4.2726558450008996e-20,AGAINST,0
GinsbergHarold,1,0.0,4.2726558450008996e-20,AGAINST,0
EthelUnreddy,5,0.0,4.2726558450008996e-20,AGAINST,0
KElstub,1,0.0,4.2726558450008996e-20,AGAINST,3
ArthurBraby,2,0.0,4.2726558450008996e-20,AGAINST,0
Paddys_worldFTW,10,0.0,4.2726558450008996e-20,AGAINST,0
JohnLewis2468,2,1.1230759095009147e-08,1.0254374028002163e-18,AGAINST,16
lornanisbet1,1,0.0,4.2726558450008996e-20,AGAINST,157
ForensicContext,6,0.0,5.938991624551249e-18,AGAINST,157
noexitpress,1,0.0,4.2726558450008996e-20,NOT_AGAINST,77
DamienHuffer,1,0.0,4.2726558450008996e-20,AGAINST,157
steve334455,3,0.0,4.2726558450008996e-20,AGAINST,1
UKGoingGlobal,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ToxicLemon69,33,1.0312549878022826e-05,9.34506428883403e-05,NOT_AGAINST,1
jfwduffield,6,1.4038448868761434e-08,1.0254374028002163e-18,NOT_AGAINST,18
yolasinamo,1,0.0,4.2726558450008996e-20,AGAINST,157
OfficialDrewJoe,1,0.0,4.2726558450008996e-20,AGAINST,157
smb_lawchat,1,0.0,4.2726558450008996e-20,NOT_AGAINST,901
PhilSmithSMB,1,0.0,1.0254374028002163e-18,NONE,901
RealLifeKirito,2,0.0,4.2726558450008996e-20,NOT_AGAINST,527
Battlefield,1,0.0,1.0254374028002163e-18,NONE,527
VisionedAcorn,1,0.0,1.0254374028002163e-18,NONE,527
stophateuk,17,1.9653828416266007e-08,4.480203990788643e-12,NOT_AGAINST,6
CroydonHco,11,0.0,4.480203777155851e-12,NONE,6
Lotx,1,0.0,4.2726558450008996e-20,NOT_AGAINST,26
Mummasuzz,7,0.0,6.92170246890145e-18,NOT_AGAINST,26
Dix_i312,1,0.0,4.2726558450008996e-20,NOT_AGAINST,26
sc_face,1,0.0,4.2726558450008996e-20,AGAINST,530
Lisa19576,2,0.0,2.0081482471504226e-18,AGAINST,530
EmmaWhysall,2,0.0,4.2726558450008996e-20,NOT_AGAINST,12
MargyMayell,3,0.0,4.2726558450008996e-20,NOT_AGAINST,27
Nadine_Writes,34,5.334610570129345e-08,7.169171704584813e-13,NOT_AGAINST,11
LeslieMidnight,1,0.0,4.2726558450008996e-20,AGAINST,3
RealAdamB1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
RafaRValdes,1,0.0,4.2726558450008996e-20,AGAINST,3
VatDaddy,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
SaintschadS,1,0.0,4.2726558450008996e-20,AGAINST,902
