tweeter_screen_name,AGAINST,FOR,NOT_AGAINST,tweeter_label
Thejman5683,0.0,0.0,1.0,NOT_AGAINST
h48052341,1.0,0.0,1.0,NOT_AGAINST
PoliceApps,0.0,0.0,1.0,NOT_AGAINST
kh0ala,0.0,0.0,1.0,NOT_AGAINST
JacquiUK,1.0,0.0,1.0,NOT_AGAINST
GlennHutton,1.0,0.0,0.0,AGAINST
Benny_Boi_1,0.0,0.0,1.0,NOT_AGAINST
n2manahan1,0.0,0.0,1.0,NOT_AGAINST
THFCRes,1.0,0.0,0.0,AGAINST
Wesley_Allison,0.0,0.0,1.0,NOT_AGAINST
cathiedunn,0.0,0.0,1.0,NOT_AGAINST
BarbaraSpencerO,0.0,0.0,1.0,NOT_AGAINST
LondonFM1,0.0,0.0,1.0,NOT_AGAINST
DripMillerr,0.0,0.0,1.0,NOT_AGAINST
JohnnyBGoodieee,0.0,0.0,1.0,NOT_AGAINST
bloggercab,0.0,0.0,1.0,NOT_AGAINST
cursedhive,0.0,0.0,1.0,NOT_AGAINST
OpRepeat,0.0,0.0,1.0,NOT_AGAINST
stonehenge2500,0.0,0.0,1.0,NOT_AGAINST
mateo_tao,1.0,0.0,0.0,AGAINST
seanjonesqc,0.0,0.0,1.0,NOT_AGAINST
lorrainemking,1.0,0.0,0.0,AGAINST
SCynic1,0.0,0.0,1.0,NOT_AGAINST
thewealthster,0.0,0.0,1.0,NOT_AGAINST
wagjuer,0.0,0.0,2.0,NOT_AGAINST
Ustoo123,3.0,0.0,0.0,AGAINST
notthemattcape2,1.0,0.0,0.0,AGAINST
KevinTriforce,0.0,0.0,1.0,NOT_AGAINST
TMollop,1.0,0.0,1.0,NOT_AGAINST
ThunderLips3000,1.0,0.0,1.0,NOT_AGAINST
bomardierbeetle,3.0,0.0,1.0,AGAINST
BettyBunny23,1.0,0.0,0.0,AGAINST
graeme_boro,2.0,0.0,1.0,AGAINST
Gicmcp,,,,NONE
CherryPie_Llama,0.0,0.0,1.0,NOT_AGAINST
WalberttheCat,0.0,0.0,1.0,NOT_AGAINST
PalaceIan,2.0,0.0,1.0,AGAINST
1968Sid69,0.0,0.0,1.0,NOT_AGAINST
SongbirdZingara,0.0,0.0,1.0,NOT_AGAINST
farfield79,1.0,0.0,1.0,NOT_AGAINST
CFO_NHS,1.0,0.0,0.0,AGAINST
worlockandrea,2.0,0.0,2.0,NOT_AGAINST
sharecharityuk,1.0,0.0,0.0,AGAINST
pamlecky,0.0,0.0,1.0,NOT_AGAINST
cameraoncaught,1.0,0.0,0.0,AGAINST
AdeleXHome,1.0,0.0,2.0,NOT_AGAINST
DorothyJepson,0.0,0.0,1.0,NOT_AGAINST
baroncols,,,,NONE
WhitePowder2016,0.0,0.0,1.0,NOT_AGAINST
MvonHassell,0.0,0.0,1.0,NOT_AGAINST
nansjar,0.0,0.0,1.0,NOT_AGAINST
HarryFletcher1,0.0,0.0,1.0,NOT_AGAINST
SusanGu15378229,3.0,0.0,1.0,AGAINST
StevenEJohnso,2.0,0.0,2.0,NOT_AGAINST
MalcolmMargolis,,,,NONE
SHAHID971478,0.0,0.0,1.0,NOT_AGAINST
ABennett2511,0.0,0.0,1.0,NOT_AGAINST
LeonMendip,1.0,0.0,2.0,NOT_AGAINST
HelenHollick,0.0,0.0,1.0,NOT_AGAINST
leocullen4,2.0,0.0,1.0,AGAINST
AmarSidhu13,1.0,0.0,0.0,AGAINST
trueblue1952,,,,NONE
lynngerridog,0.0,0.0,1.0,NOT_AGAINST
cjball_london,0.0,0.0,1.0,NOT_AGAINST
historicwomens,1.0,0.0,0.0,AGAINST
stevejnorris,0.0,0.0,1.0,NOT_AGAINST
PoliceChiefs,0.0,0.0,1.0,NOT_AGAINST
BALHNews,1.0,0.0,1.0,NOT_AGAINST
BarondeBrock,0.0,0.0,1.0,NOT_AGAINST
TraceTrace04,,,,NONE
cygnetsixsix,0.0,0.0,1.0,NOT_AGAINST
navrupkaur,1.0,0.0,0.0,AGAINST
jimmy_1975,1.0,0.0,0.0,AGAINST
MrRConor,0.0,0.0,1.0,NOT_AGAINST
YorksRose_84,0.0,0.0,1.0,NOT_AGAINST
louisflowerry,0.0,0.0,1.0,NOT_AGAINST
WessexMichael,2.0,0.0,1.0,AGAINST
perpetual_union,1.0,0.0,0.0,AGAINST
sl2016_sl,1.0,0.0,0.0,AGAINST
dawngo18,1.0,0.0,1.0,NOT_AGAINST
CaigJamie,0.0,0.0,1.0,NOT_AGAINST
maryanneyarde,0.0,0.0,1.0,NOT_AGAINST
phhkssr,0.0,0.0,1.0,NOT_AGAINST
pourmrcyy,0.0,0.0,1.0,NOT_AGAINST
snflwrlwt,0.0,0.0,1.0,NOT_AGAINST
lhomarlovebot,0.0,0.0,1.0,NOT_AGAINST
dimplerryhugbot,0.0,0.0,1.0,NOT_AGAINST
K1W1WH0RE,0.0,0.0,1.0,NOT_AGAINST
Newhammusic,1.0,0.0,0.0,AGAINST
UnicornNina,1.0,0.0,2.0,NOT_AGAINST
katary1993,6.0,0.0,2.0,AGAINST
RobertsBookBlog,0.0,0.0,1.0,NOT_AGAINST
JanetRudolph,0.0,0.0,1.0,NOT_AGAINST
palaeojoe,0.0,0.0,1.0,NOT_AGAINST
ognittis37,2.0,0.0,1.0,AGAINST
loumacarichippy,1.0,0.0,0.0,AGAINST
OliviaG37717638,0.0,0.0,1.0,NOT_AGAINST
SarahGr92554048,0.0,0.0,1.0,NOT_AGAINST
Mr_Squirrel1,2.0,0.0,1.0,AGAINST
Bonitapip,0.0,0.0,1.0,NOT_AGAINST
MankamalSingh,1.0,0.0,0.0,AGAINST
daveblr77,0.0,0.0,1.0,NOT_AGAINST
ThetrueplanetC,0.0,0.0,2.0,NOT_AGAINST
CAASBREY,0.0,0.0,1.0,NOT_AGAINST
mickOReg,3.0,0.0,0.0,AGAINST
1320EOU,1.0,0.0,0.0,AGAINST
ess0879,1.0,0.0,0.0,AGAINST
Kazuo93,0.0,0.0,1.0,NOT_AGAINST
BryanMc82451905,1.0,0.0,0.0,AGAINST
VitallyTrivial,0.0,0.0,1.0,NOT_AGAINST
Mick85168439,1.0,0.0,0.0,AGAINST
Ed_Geraghty,1.0,0.0,0.0,AGAINST
CodingNagger,0.0,0.0,1.0,NOT_AGAINST
JackDaily11,0.0,0.0,1.0,NOT_AGAINST
C19mythbuster,1.0,0.0,0.0,AGAINST
AyrshireBog,1.0,0.0,0.0,AGAINST
Dl104Happy,2.0,0.0,1.0,AGAINST
SheumasM,1.0,0.0,1.0,NOT_AGAINST
fredgs05,2.0,0.0,0.0,AGAINST
miraforeman,1.0,0.0,0.0,AGAINST
xiaospinkytoe,1.0,0.0,0.0,AGAINST
ABlackCommune,0.0,0.0,1.0,NOT_AGAINST
brymor78,0.0,0.0,1.0,NOT_AGAINST
DwScuds,0.0,0.0,5.0,NOT_AGAINST
LightTheWay16,0.0,0.0,3.0,NOT_AGAINST
Cob_Pen,0.0,0.0,1.0,NOT_AGAINST
uncanny1010,0.0,0.0,1.0,NOT_AGAINST
vivala_london,1.0,0.0,0.0,AGAINST
LarryWa94522121,0.0,0.0,1.0,NOT_AGAINST
gabbie_goose,1.0,0.0,0.0,AGAINST
EastLDNlife,1.0,0.0,0.0,AGAINST
Betterw05759703,1.0,0.0,0.0,AGAINST
HopelessBaby,1.0,0.0,0.0,AGAINST
sparr0w_black,0.0,0.0,1.0,NOT_AGAINST
JograjY,0.0,0.0,1.0,NOT_AGAINST
loga1968,0.0,0.0,1.0,NOT_AGAINST
Thaaymanam,0.0,0.0,1.0,NOT_AGAINST
htTweets,0.0,0.0,2.0,NOT_AGAINST
222CN_LERP,1.0,0.0,0.0,AGAINST
RikLivetweet,0.0,0.0,1.0,NOT_AGAINST
joeldbloom,0.0,0.0,1.0,NOT_AGAINST
DavidPoulden,1.0,0.0,0.0,AGAINST
CharlotteCanni1,0.0,0.0,1.0,NOT_AGAINST
AnnaOls38697084,1.0,0.0,0.0,AGAINST
kungatungan,1.0,0.0,0.0,AGAINST
onlyDtruths,2.0,0.0,0.0,AGAINST
2Joubert,1.0,0.0,0.0,AGAINST
emet_news_press,1.0,0.0,0.0,AGAINST
Abdul248Abdul,2.0,0.0,1.0,AGAINST
sidsaucer,0.0,0.0,1.0,NOT_AGAINST
Prakash_Patel13,1.0,0.0,2.0,NOT_AGAINST
jonic1986,3.0,0.0,1.0,AGAINST
usykthegoat,1.0,0.0,0.0,AGAINST
dieterjamesguy,1.0,0.0,0.0,AGAINST
NeverTory,1.0,0.0,0.0,AGAINST
jm___ys,1.0,0.0,0.0,AGAINST
AlistairAli,2.0,0.0,1.0,AGAINST
serenhughes,,,,NONE
HamadRajpvt,0.0,0.0,1.0,NOT_AGAINST
KingKandyKyle,2.0,0.0,0.0,AGAINST
marlabaloga,1.0,0.0,1.0,NOT_AGAINST
RyanGTweetsTV,1.0,0.0,2.0,NOT_AGAINST
BrittoIvor,0.0,0.0,1.0,NOT_AGAINST
FXspacetrader,2.0,0.0,1.0,AGAINST
AndreiaRGarcia2,2.0,0.0,0.0,AGAINST
MirrorBreaking_,2.0,0.0,0.0,AGAINST
sahilrohira7,0.0,0.0,1.0,NOT_AGAINST
Mr_JeffJones,0.0,0.0,1.0,NOT_AGAINST
Abogado_PH,0.0,0.0,1.0,NOT_AGAINST
Rosko40979135,1.0,0.0,0.0,AGAINST
JohnNephew,0.0,0.0,1.0,NOT_AGAINST
justanzia,0.0,0.0,1.0,NOT_AGAINST
Flegmanis,0.0,0.0,1.0,NOT_AGAINST
liotier,0.0,0.0,1.0,NOT_AGAINST
alqaeda,0.0,0.0,1.0,NOT_AGAINST
BritainBreaking,1.0,0.0,0.0,AGAINST
ZXace12,1.0,0.0,0.0,AGAINST
Mattyfrench1,0.0,0.0,1.0,NOT_AGAINST
_pr0bz,0.0,0.0,1.0,NOT_AGAINST
oliviawood0706,1.0,0.0,0.0,AGAINST
rednwhitewizz,1.0,0.0,0.0,AGAINST
Shielded20,1.0,0.0,0.0,AGAINST
DurhamBrexiteer,1.0,0.0,0.0,AGAINST
BelfastCitizen,1.0,0.0,1.0,NOT_AGAINST
kp_notnuts,1.0,0.0,0.0,AGAINST
gordonpledge,1.0,0.0,0.0,AGAINST
FreeDiscourse_,1.0,0.0,0.0,AGAINST
VeraPar88750449,3.0,0.0,0.0,AGAINST
WendyM1874,1.0,0.0,0.0,AGAINST
mandywtkins2,1.0,0.0,0.0,AGAINST
LERP_196CN,1.0,0.0,0.0,AGAINST
bluebellebetty,1.0,0.0,0.0,AGAINST
YrHenGwrcyn,1.0,0.0,0.0,AGAINST
BrendanOC76,,,,NONE
GoodWea27107830,1.0,0.0,0.0,AGAINST
2b_freeforever,2.0,0.0,0.0,AGAINST
saskquo,1.0,0.0,0.0,AGAINST
spaceapes,1.0,0.0,0.0,AGAINST
tygerina,1.0,0.0,0.0,AGAINST
Michell08237466,3.0,0.0,0.0,AGAINST
jeppu127,1.0,0.0,0.0,AGAINST
Dojo50113598,1.0,0.0,1.0,NOT_AGAINST
GeoffW32141880,2.0,0.0,0.0,AGAINST
JohnAC56,1.0,0.0,0.0,AGAINST
johnmooredge,3.0,0.0,0.0,AGAINST
1967DAM,1.0,0.0,0.0,AGAINST
ShortfuseLiz,1.0,0.0,0.0,AGAINST
Noworinfive,1.0,0.0,0.0,AGAINST
pengers1999,1.0,0.0,0.0,AGAINST
sakeblues,0.0,0.0,1.0,NOT_AGAINST
braveschomberg,1.0,0.0,0.0,AGAINST
JCEET1,1.0,0.0,0.0,AGAINST
Slider308,1.0,0.0,0.0,AGAINST
euphrosene,1.0,0.0,0.0,AGAINST
Chris56356244,1.0,0.0,0.0,AGAINST
HerewardinExile,3.0,0.0,1.0,AGAINST
diane_320msncom,1.0,0.0,0.0,AGAINST
YidBeing,1.0,0.0,0.0,AGAINST
amateurade,1.0,0.0,0.0,AGAINST
lyn_mu4,0.0,0.0,1.0,NOT_AGAINST
CharlesRickell,1.0,0.0,0.0,AGAINST
Pjackso97801065,1.0,0.0,0.0,AGAINST
Banburyyid,1.0,0.0,0.0,AGAINST
COXY669,2.0,0.0,0.0,AGAINST
MorcomDiane,1.0,0.0,0.0,AGAINST
dustypack,1.0,0.0,0.0,AGAINST
mysteryvisitor,1.0,0.0,0.0,AGAINST
dday_2008,1.0,0.0,0.0,AGAINST
crazycarol57,1.0,0.0,0.0,AGAINST
debanitram,3.0,0.0,0.0,AGAINST
NoMedApartheid,1.0,0.0,0.0,AGAINST
Janbuckley16,3.0,0.0,0.0,AGAINST
RWhite09449729,1.0,0.0,1.0,NOT_AGAINST
vintageredx45s,0.0,0.0,1.0,NOT_AGAINST
Lisa09019435,1.0,0.0,0.0,AGAINST
Cerb32,1.0,0.0,0.0,AGAINST
Harry81470291,3.0,0.0,0.0,AGAINST
alanmaynard11,2.0,0.0,0.0,AGAINST
ClaireMcmax,1.0,0.0,0.0,AGAINST
martinryan968,2.0,0.0,0.0,AGAINST
Peterweth,1.0,0.0,0.0,AGAINST
Burchfield94,1.0,0.0,0.0,AGAINST
BoningMugger,2.0,0.0,0.0,AGAINST
CalamityClaire4,6.0,0.0,0.0,AGAINST
trebor199,5.0,0.0,1.0,AGAINST
piapaulette,1.0,0.0,0.0,AGAINST
MartinScholes01,0.0,0.0,2.0,NOT_AGAINST
JC202191516017,2.0,0.0,2.0,NOT_AGAINST
RickSacrop,0.0,0.0,1.0,NOT_AGAINST
JCO49530110,1.0,0.0,0.0,AGAINST
isaacj,1.0,0.0,0.0,AGAINST
ScaffolderJ,1.0,0.0,0.0,AGAINST
gsytots,1.0,0.0,2.0,NOT_AGAINST
BatemanJoy,1.0,0.0,0.0,AGAINST
ann28662956,1.0,0.0,0.0,AGAINST
LERP_256CN,1.0,0.0,0.0,AGAINST
JacquiMilward1,1.0,0.0,0.0,AGAINST
conmaur,1.0,0.0,0.0,AGAINST
SachsenAnglo,1.0,0.0,0.0,AGAINST
pmelvab,1.0,0.0,0.0,AGAINST
LERP_185CN,1.0,0.0,0.0,AGAINST
KbDebs,1.0,0.0,0.0,AGAINST
paulalowe123,1.0,0.0,0.0,AGAINST
Lescromps,3.0,0.0,1.0,AGAINST
Uptotherewithit,1.0,0.0,0.0,AGAINST
PaulSmi55474777,1.0,0.0,0.0,AGAINST
johnscoular3,1.0,0.0,0.0,AGAINST
DurbanDeep,2.0,0.0,1.0,AGAINST
SLAPNTICKLE3,3.0,0.0,0.0,AGAINST
MegMucklebones5,1.0,0.0,0.0,AGAINST
DavidMartinCSP,1.0,0.0,0.0,AGAINST
barreb1612,1.0,0.0,0.0,AGAINST
jeremyc62527422,0.0,0.0,1.0,NOT_AGAINST
mickyevans6,1.0,0.0,0.0,AGAINST
margaretcheal1,1.0,0.0,0.0,AGAINST
paulwebber64,1.0,0.0,0.0,AGAINST
rcse51,1.0,0.0,0.0,AGAINST
CharlesLazelle,1.0,0.0,0.0,AGAINST
TED2501,1.0,0.0,1.0,NOT_AGAINST
Rossendale21,2.0,0.0,0.0,AGAINST
r0nnie72,1.0,0.0,0.0,AGAINST
suzejm63,1.0,0.0,0.0,AGAINST
KimLunn7,1.0,0.0,0.0,AGAINST
Dahlialaan,1.0,0.0,0.0,AGAINST
GrainneSimms,1.0,0.0,0.0,AGAINST
showbiznotices,2.0,0.0,3.0,NOT_AGAINST
Gr4hamHawthorne,2.0,0.0,1.0,AGAINST
veepeter,1.0,0.0,0.0,AGAINST
lettielou05,0.0,0.0,1.0,NOT_AGAINST
doveuu,2.0,0.0,1.0,AGAINST
tonyjenx,1.0,0.0,0.0,AGAINST
gonefortea1,2.0,0.0,0.0,AGAINST
LindadeKoning3,1.0,0.0,0.0,AGAINST
JohnPrice369,2.0,0.0,0.0,AGAINST
johnnyelwick,1.0,0.0,0.0,AGAINST
TAnamikaa,1.0,0.0,0.0,AGAINST
Pauline86291214,1.0,0.0,0.0,AGAINST
RED57LORRAINE,1.0,0.0,0.0,AGAINST
Richard77350394,1.0,0.0,0.0,AGAINST
LealBennett_dlb,1.0,0.0,1.0,NOT_AGAINST
randall1uk,1.0,0.0,0.0,AGAINST
peterhaynes2709,1.0,0.0,0.0,AGAINST
MrsLScotland,2.0,0.0,0.0,AGAINST
nomadic_hermit,4.0,0.0,1.0,AGAINST
ClassicLibScot,1.0,0.0,2.0,NOT_AGAINST
camolin5,1.0,0.0,1.0,NOT_AGAINST
NipperPB,1.0,0.0,0.0,AGAINST
brianmoody85,1.0,0.0,0.0,AGAINST
NevCostello,1.0,0.0,0.0,AGAINST
cosby_laura,5.0,0.0,0.0,AGAINST
londonendznews,1.0,0.0,0.0,AGAINST
charlie_lawson1,2.0,0.0,1.0,AGAINST
FlowerBox_uk,1.0,0.0,0.0,AGAINST
debbie53deb,2.0,0.0,1.0,AGAINST
Matt_1269501,1.0,0.0,0.0,AGAINST
GhostofFanny,3.0,0.0,0.0,AGAINST
Basicfella,1.0,0.0,0.0,AGAINST
JamesPhil0410,1.0,0.0,0.0,AGAINST
PredatorUK68,1.0,0.0,1.0,NOT_AGAINST
sbrum679,1.0,0.0,0.0,AGAINST
Whitero97630452,1.0,0.0,0.0,AGAINST
jayballin81,2.0,0.0,0.0,AGAINST
WednesburyKid60,2.0,0.0,0.0,AGAINST
Lell123,1.0,0.0,0.0,AGAINST
ThePolitibot,2.0,0.0,1.0,AGAINST
PhilM22524472,1.0,0.0,0.0,AGAINST
GrouchoLeigh,1.0,0.0,0.0,AGAINST
MichaelBishop7,1.0,0.0,0.0,AGAINST
LadyLisa210,1.0,0.0,0.0,AGAINST
ldmn53,1.0,0.0,0.0,AGAINST
Ron36820436,2.0,0.0,0.0,AGAINST
lachlangunn,1.0,0.0,0.0,AGAINST
WendyCa12241470,1.0,0.0,0.0,AGAINST
Richard54119983,1.0,0.0,0.0,AGAINST
Videorama3,1.0,0.0,0.0,AGAINST
DeardenDebi,1.0,0.0,0.0,AGAINST
maisyteapot3,4.0,0.0,1.0,AGAINST
Pete_HeavyRain,1.0,0.0,0.0,AGAINST
DarylReeves,1.0,0.0,0.0,AGAINST
TSmith07432048,1.0,0.0,0.0,AGAINST
Elizabe68465042,2.0,0.0,0.0,AGAINST
WendyJWright,1.0,0.0,0.0,AGAINST
PlummerWelcome,1.0,0.0,0.0,AGAINST
Dave52960596,1.0,0.0,0.0,AGAINST
hatcatfat,1.0,0.0,0.0,AGAINST
Drystonesonnet,1.0,0.0,0.0,AGAINST
bertrumtamblyn,2.0,0.0,0.0,AGAINST
WatlingPauline,1.0,0.0,0.0,AGAINST
Lee50908681,2.0,0.0,0.0,AGAINST
CayeHyland,2.0,0.0,0.0,AGAINST
CFCMo3,1.0,0.0,0.0,AGAINST
2PM_TOP,1.0,0.0,0.0,AGAINST
HKnight2002,1.0,0.0,0.0,AGAINST
esme7475,1.0,0.0,0.0,AGAINST
vkindustrialist,1.0,0.0,0.0,AGAINST
mark_kinesufer,1.0,0.0,0.0,AGAINST
truckerworld,1.0,0.0,1.0,NOT_AGAINST
tmcos_tony,1.0,0.0,0.0,AGAINST
dennisse85,1.0,0.0,0.0,AGAINST
RogerXMathew,4.0,0.0,1.0,AGAINST
SherrySherry757,1.0,0.0,0.0,AGAINST
janicesomervil1,1.0,0.0,0.0,AGAINST
Viv6519,1.0,0.0,0.0,AGAINST
glasgow1975,1.0,0.0,0.0,AGAINST
bmcqueen,3.0,0.0,0.0,AGAINST
JennerBetty,1.0,0.0,0.0,AGAINST
TimDaffin,1.0,0.0,0.0,AGAINST
MrBucksboy,1.0,0.0,0.0,AGAINST
juliewhizbit,1.0,0.0,0.0,AGAINST
dajwilson,1.0,0.0,0.0,AGAINST
DameMiriam,1.0,0.0,0.0,AGAINST
DorothyHesp,2.0,0.0,1.0,AGAINST
HughWil10687535,3.0,0.0,0.0,AGAINST
brian92422389,4.0,0.0,1.0,AGAINST
SheilaStenhouse,2.0,0.0,1.0,AGAINST
DavidPe37749244,1.0,0.0,1.0,NOT_AGAINST
FionnaMcfarlane,1.0,0.0,0.0,AGAINST
bigglesse5a,1.0,0.0,0.0,AGAINST
Newsmond1,2.0,0.0,0.0,AGAINST
MCH1951,1.0,0.0,0.0,AGAINST
hardcandyM,1.0,0.0,0.0,AGAINST
GlosGlass,2.0,0.0,0.0,AGAINST
eurocircias,1.0,0.0,0.0,AGAINST
tony_beanie,1.0,0.0,0.0,AGAINST
sandrakent38,2.0,0.0,1.0,AGAINST
Longcaseman,2.0,0.0,0.0,AGAINST
hyperspeed3,1.0,0.0,0.0,AGAINST
Patrici47800808,2.0,0.0,0.0,AGAINST
11wasa,1.0,0.0,0.0,AGAINST
palmer_whizz,2.0,0.0,0.0,AGAINST
turquoise1112,3.0,0.0,0.0,AGAINST
CllrDDutton,1.0,0.0,0.0,AGAINST
BARRYAL75634854,1.0,0.0,0.0,AGAINST
FNutSmoggy,1.0,0.0,0.0,AGAINST
Reinhar36056813,1.0,0.0,0.0,AGAINST
kieran1980_uk,1.0,0.0,0.0,AGAINST
tweetingbrit,1.0,0.0,0.0,AGAINST
snakesalive55,1.0,0.0,0.0,AGAINST
annjames1000,1.0,0.0,0.0,AGAINST
CarolyoCarol,1.0,0.0,0.0,AGAINST
DrMand1,2.0,0.0,2.0,NOT_AGAINST
Sonic_Screwup,1.0,0.0,0.0,AGAINST
iain57136230,1.0,0.0,0.0,AGAINST
HazelDalgleishB,1.0,0.0,0.0,AGAINST
Minett02,1.0,0.0,0.0,AGAINST
Jameswi54507830,1.0,0.0,0.0,AGAINST
IanClar14474451,2.0,0.0,0.0,AGAINST
davemarsh49,1.0,0.0,3.0,NOT_AGAINST
NickEdd1,1.0,0.0,2.0,NOT_AGAINST
ElizabethElizw,2.0,0.0,0.0,AGAINST
Darren47256328,4.0,0.0,0.0,AGAINST
TamCochrane,2.0,0.0,0.0,AGAINST
Wineve21,1.0,0.0,0.0,AGAINST
sootmeister,1.0,0.0,0.0,AGAINST
mosiestearn,2.0,0.0,0.0,AGAINST
Lindsay_Dave,2.0,0.0,1.0,AGAINST
linm_linm,1.0,0.0,0.0,AGAINST
AuthurAskey,1.0,0.0,0.0,AGAINST
ShumBaloo,1.0,0.0,0.0,AGAINST
AJBondway,1.0,0.0,0.0,AGAINST
cruisemissile17,1.0,0.0,0.0,AGAINST
BruceJail,1.0,0.0,0.0,AGAINST
Marstepolovsky,1.0,0.0,0.0,AGAINST
FreedomKay110,1.0,0.0,0.0,AGAINST
VincentGroat,1.0,0.0,0.0,AGAINST
SW1sovereignty,1.0,0.0,0.0,AGAINST
baldwiniv1,1.0,0.0,0.0,AGAINST
CHERRYAPPLETON0,1.0,0.0,0.0,AGAINST
tashunkawitko2,1.0,0.0,0.0,AGAINST
Jinxysmile,1.0,0.0,0.0,AGAINST
reverendtompep1,1.0,0.0,0.0,AGAINST
apascoe33,1.0,0.0,0.0,AGAINST
sueberry1954,5.0,0.0,2.0,AGAINST
Pongojohnson,1.0,0.0,0.0,AGAINST
johnsmi10445214,1.0,0.0,0.0,AGAINST
BillPlains,1.0,0.0,0.0,AGAINST
jcw_61,1.0,0.0,0.0,AGAINST
Caracta60883973,1.0,0.0,0.0,AGAINST
BaikalJacob,1.0,0.0,0.0,AGAINST
sunick51,2.0,0.0,0.0,AGAINST
Oldunroy,1.0,0.0,0.0,AGAINST
GrahamG83053218,1.0,0.0,1.0,NOT_AGAINST
Peternoyes4,1.0,0.0,0.0,AGAINST
crisdav,1.0,0.0,0.0,AGAINST
dunseijr77,1.0,0.0,0.0,AGAINST
stevenflattery1,1.0,0.0,0.0,AGAINST
jussie1972,1.0,0.0,0.0,AGAINST
Tebb1990,2.0,0.0,0.0,AGAINST
kaystewart776,2.0,0.0,1.0,AGAINST
_hannnnah_,1.0,0.0,1.0,NOT_AGAINST
ergodrake,1.0,0.0,0.0,AGAINST
jude2019_uk,2.0,0.0,0.0,AGAINST
Edrest2,4.0,0.0,1.0,AGAINST
DERRICK219,1.0,0.0,0.0,AGAINST
stuartbrewin,1.0,0.0,0.0,AGAINST
EricaNo54927001,2.0,0.0,0.0,AGAINST
Sp3nc3rmills,1.0,0.0,0.0,AGAINST
JSS55698,1.0,0.0,0.0,AGAINST
markgraham155,3.0,0.0,1.0,AGAINST
TheVikingQueen3,1.0,0.0,0.0,AGAINST
MasieJayne,2.0,0.0,0.0,AGAINST
KD_4545,1.0,0.0,0.0,AGAINST
QuinlanQuinlan,4.0,0.0,3.0,AGAINST
slinkescouse,2.0,0.0,0.0,AGAINST
Denzal27,1.0,0.0,1.0,NOT_AGAINST
zip929,1.0,0.0,0.0,AGAINST
FatHead156,2.0,0.0,0.0,AGAINST
roamingwoodsman,1.0,0.0,0.0,AGAINST
MarieTheresahu1,2.0,0.0,0.0,AGAINST
sharmilaxx,1.0,0.0,0.0,AGAINST
johncucyk,1.0,0.0,0.0,AGAINST
Gin_Not_Sling,1.0,0.0,1.0,NOT_AGAINST
pianolapete,2.0,0.0,1.0,AGAINST
piquesghost,1.0,0.0,0.0,AGAINST
dwightd6,2.0,0.0,0.0,AGAINST
HarveySpector44,1.0,0.0,0.0,AGAINST
Dodge11971197,2.0,0.0,0.0,AGAINST
iceani,1.0,0.0,0.0,AGAINST
1vicmeldrew,1.0,0.0,0.0,AGAINST
WhateverSpicey,1.0,0.0,0.0,AGAINST
lufc767,1.0,0.0,0.0,AGAINST
NoumeniXs,1.0,0.0,0.0,AGAINST
Sarlic1,1.0,0.0,0.0,AGAINST
go_show95,0.0,0.0,1.0,NOT_AGAINST
bugsyofsfc3,1.0,0.0,0.0,AGAINST
DrMikeBDS,1.0,0.0,0.0,AGAINST
alterlevel,1.0,0.0,1.0,NOT_AGAINST
WilliamDuggan11,1.0,0.0,0.0,AGAINST
BratArmy,2.0,0.0,0.0,AGAINST
paulb1960,1.0,0.0,0.0,AGAINST
XvPatriot,1.0,0.0,0.0,AGAINST
MartynIsTheBest,1.0,0.0,0.0,AGAINST
whatttheff,2.0,0.0,0.0,AGAINST
4sko2_H,1.0,0.0,0.0,AGAINST
ChristineMoffi2,1.0,0.0,0.0,AGAINST
pinklippy,2.0,0.0,0.0,AGAINST
Paul_BQQM_UK,1.0,0.0,0.0,AGAINST
Liseylox,2.0,0.0,1.0,AGAINST
Vanhank,1.0,0.0,0.0,AGAINST
HookeyGolfer,1.0,0.0,0.0,AGAINST
CarolPrestonArt,1.0,0.0,0.0,AGAINST
SkeldingJustin,2.0,0.0,0.0,AGAINST
hazboy,1.0,0.0,0.0,AGAINST
NatalieHats,2.0,0.0,0.0,AGAINST
Elliea52,1.0,0.0,0.0,AGAINST
Ev3tonian,1.0,0.0,0.0,AGAINST
BazzaBizarre,1.0,0.0,0.0,AGAINST
andy_3_913,1.0,0.0,1.0,NOT_AGAINST
alanrparkinson,1.0,0.0,0.0,AGAINST
steveforman72,4.0,0.0,2.0,AGAINST
SBhavikh,0.0,0.0,1.0,NOT_AGAINST
PatriciaDiane5,2.0,0.0,0.0,AGAINST
sadtroutfarmer,1.0,0.0,0.0,AGAINST
Mfcsteve,1.0,0.0,0.0,AGAINST
ianshornets,1.0,0.0,0.0,AGAINST
scrutology,2.0,0.0,0.0,AGAINST
IJB1111,1.0,0.0,0.0,AGAINST
Quit_EU,2.0,0.0,0.0,AGAINST
drhutter,1.0,0.0,0.0,AGAINST
biogranjan,3.0,0.0,2.0,AGAINST
KarenRo08012406,1.0,0.0,1.0,NOT_AGAINST
Richard63869513,1.0,0.0,0.0,AGAINST
ToniNew77474140,1.0,0.0,0.0,AGAINST
alan_bramley,3.0,0.0,0.0,AGAINST
WellesleyDOW,1.0,0.0,0.0,AGAINST
kinstery,1.0,0.0,1.0,NOT_AGAINST
Rocky15880843,1.0,0.0,0.0,AGAINST
Sandra17118617,1.0,0.0,1.0,NOT_AGAINST
