lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01000191,Barnet 014F,3,1585,Barnet,2.0,1.8927444794952681,1.2618296529968454,0.5000000000000001,0.5000000000000001,lower_crime,top_250
E01000192,Barnet 018A,34,2151,Barnet,27.0,15.806601580660159,12.552301255230125,0.25925925925925936,0.25925925925925936,lower_crime,lower_change
E01000193,Barnet 018B,40,2106,Barnet,29.0,18.99335232668566,13.770180436847104,0.37931034482758613,0.37931034482758613,lower_crime,lower_change
E01000194,Barnet 018C,50,2012,Barnet,34.0,24.85089463220676,16.898608349900595,0.4705882352941178,0.4705882352941178,lower_crime,lower_change
E01000195,Barnet 013A,19,1995,Barnet,17.0,9.523809523809524,8.521303258145364,0.11764705882352929,0.11764705882352929,lower_crime,lower_change
E01000196,Barnet 028A,29,2344,Barnet,24.0,12.372013651877133,10.238907849829351,0.20833333333333334,0.20833333333333334,lower_crime,lower_change
E01000197,Barnet 023A,20,1979,Barnet,7.0,10.106114199090449,3.5371399696816574,1.8571428571428568,1.8571428571428568,lower_crime,top_50
E01000198,Barnet 025A,8,2201,Barnet,9.0,3.634711494775102,4.08905043162199,-0.11111111111111116,0.11111111111111116,lower_crime,lower_change
E01000199,Barnet 025B,7,1642,Barnet,3.0,4.263093788063338,1.8270401948842874,1.3333333333333335,1.3333333333333335,lower_crime,top_50
E01000200,Barnet 028B,11,2083,Barnet,12.0,5.280844935189631,5.760921747479597,-0.08333333333333331,0.08333333333333331,lower_crime,lower_change
E01000201,Barnet 028C,5,1676,Barnet,2.0,2.983293556085919,1.1933174224343674,1.5000000000000002,1.5000000000000002,lower_crime,top_50
E01000202,Barnet 028D,8,1797,Barnet,7.0,4.451864218141346,3.895381190873678,0.14285714285714282,0.14285714285714282,lower_crime,lower_change
E01000203,Barnet 028E,12,1972,Barnet,7.0,6.085192697768763,3.5496957403651117,0.7142857142857143,0.7142857142857143,lower_crime,top_250
E01000204,Barnet 025C,15,1877,Barnet,6.0,7.991475759190197,3.196590303676079,1.4999999999999998,1.4999999999999998,lower_crime,top_50
E01000205,Barnet 035A,7,1669,Barnet,9.0,4.194128220491312,5.392450569203116,-0.2222222222222222,0.2222222222222222,lower_crime,lower_change
E01000206,Barnet 033B,19,1555,Barnet,15.0,12.218649517684888,9.646302250803858,0.2666666666666668,0.2666666666666668,lower_crime,lower_change
E01000207,Barnet 033C,6,1657,Barnet,7.0,3.621001810500905,4.224502112251056,-0.1428571428571428,0.1428571428571428,lower_crime,lower_change
E01000208,Barnet 033D,22,1700,Barnet,13.0,12.941176470588236,7.647058823529412,0.6923076923076923,0.6923076923076923,lower_crime,top_250
E01000209,Barnet 035B,8,1502,Barnet,3.0,5.326231691078562,1.9973368841544608,1.666666666666667,1.666666666666667,lower_crime,top_50
E01000210,Barnet 033E,7,1620,Barnet,6.0,4.320987654320987,3.7037037037037037,0.16666666666666657,0.16666666666666657,lower_crime,lower_change
E01000211,Barnet 035C,16,2286,Barnet,11.0,6.99912510936133,4.811898512685914,0.45454545454545453,0.45454545454545453,lower_crime,lower_change
E01000212,Barnet 035D,8,1511,Barnet,9.0,5.294506949040371,5.956320317670417,-0.11111111111111106,0.11111111111111106,lower_crime,lower_change
E01000213,Barnet 033F,9,1399,Barnet,1.0,6.433166547533953,0.7147962830593281,8.000000000000002,8.000000000000002,lower_crime,top_50
E01000214,Barnet 038E,13,1885,Barnet,7.0,6.896551724137931,3.713527851458886,0.857142857142857,0.857142857142857,lower_crime,top_250
E01000215,Barnet 037B,10,2328,Barnet,7.0,4.29553264604811,3.006872852233677,0.42857142857142855,0.42857142857142855,lower_crime,lower_change
E01000216,Barnet 035E,5,2132,Barnet,5.0,2.345215759849906,2.345215759849906,0.0,0.0,lower_crime,lower_change
E01000217,Barnet 035F,5,1851,Barnet,4.0,2.7012425715829282,2.1609940572663424,0.2500000000000001,0.2500000000000001,lower_crime,lower_change
E01000218,Barnet 037C,12,2050,Barnet,8.0,5.853658536585366,3.902439024390244,0.5,0.5,lower_crime,top_250
E01000219,Barnet 037D,22,2080,Barnet,20.0,10.576923076923077,9.615384615384615,0.10000000000000002,0.10000000000000002,lower_crime,lower_change
E01000220,Barnet 037E,9,2188,Barnet,16.0,4.113345521023766,7.312614259597806,-0.4375,0.4375,lower_crime,lower_change
E01000221,Barnet 039B,52,1340,Barnet,30.0,38.80597014925373,22.388059701492537,0.7333333333333334,0.7333333333333334,lower_crime,top_250
E01000222,Barnet 040C,16,1989,Barnet,12.0,8.044243338360985,6.033182503770739,0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01000223,Barnet 039C,32,1663,Barnet,25.0,19.242333132892362,15.033072760072159,0.2799999999999999,0.2799999999999999,lower_crime,lower_change
E01000224,Barnet 040D,16,1700,Barnet,6.0,9.411764705882353,3.5294117647058822,1.6666666666666667,1.6666666666666667,lower_crime,top_50
E01000225,Barnet 037F,5,1991,Barnet,3.0,2.5113008538422905,1.5067805123053741,0.6666666666666669,0.6666666666666669,lower_crime,top_250
E01000226,Barnet 018D,7,1798,Barnet,13.0,3.8932146829810903,7.230255839822025,-0.46153846153846156,0.46153846153846156,lower_crime,lower_change
E01000227,Barnet 018E,7,1967,Barnet,7.0,3.5587188612099645,3.5587188612099645,0.0,0.0,lower_crime,lower_change
E01000228,Barnet 007A,12,1511,Barnet,4.0,7.941760423560556,2.6472534745201854,1.9999999999999996,1.9999999999999996,lower_crime,top_50
E01000229,Barnet 013B,8,1763,Barnet,10.0,4.537719795802609,5.672149744753262,-0.20000000000000012,0.20000000000000012,lower_crime,lower_change
E01000230,Barnet 013C,11,1982,Barnet,6.0,5.549949545913219,3.027245206861756,0.8333333333333334,0.8333333333333334,lower_crime,top_250
E01000231,Barnet 013D,15,1989,Barnet,18.0,7.541478129713424,9.049773755656108,-0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01000232,Barnet 013E,3,1980,Barnet,16.0,1.5151515151515151,8.080808080808081,-0.8125,0.8125,lower_crime,lower_change
E01000233,Barnet 013F,7,1936,Barnet,5.0,3.615702479338843,2.5826446280991737,0.3999999999999999,0.3999999999999999,lower_crime,lower_change
E01000234,Barnet 021D,1,1853,Barnet,6.0,0.5396654074473827,3.237992444684296,-0.8333333333333333,0.8333333333333333,lower_crime,lower_change
E01000235,Barnet 021E,15,1950,Barnet,15.0,7.6923076923076925,7.6923076923076925,0.0,0.0,lower_crime,lower_change
E01000236,Barnet 034A,19,2039,Barnet,3.0,9.318293281020107,1.4713094654242276,5.333333333333333,5.333333333333333,lower_crime,top_50
E01000237,Barnet 032A,56,2206,Barnet,35.0,25.385312783318223,15.86582048957389,0.6,0.6,lower_crime,top_250
E01000238,Barnet 034B,11,2096,Barnet,11.0,5.248091603053435,5.248091603053435,0.0,0.0,lower_crime,lower_change
E01000239,Barnet 031A,28,2086,Barnet,11.0,13.422818791946309,5.273250239693192,1.5454545454545456,1.5454545454545456,lower_crime,top_50
E01000240,Barnet 031B,19,1765,Barnet,7.0,10.76487252124646,3.9660056657223794,1.7142857142857146,1.7142857142857146,lower_crime,top_50
E01000241,Barnet 031C,9,1804,Barnet,8.0,4.988913525498892,4.434589800443459,0.12500000000000008,0.12500000000000008,lower_crime,lower_change
E01000242,Barnet 032B,4,1655,Barnet,9.0,2.416918429003021,5.438066465256798,-0.5555555555555556,0.5555555555555556,lower_crime,lower_change
E01000243,Barnet 032C,23,2030,Barnet,17.0,11.330049261083744,8.374384236453203,0.3529411764705881,0.3529411764705881,lower_crime,lower_change
E01000244,Barnet 032D,30,1738,Barnet,15.0,17.26121979286536,8.63060989643268,1.0,1.0,lower_crime,top_50
E01000245,Barnet 032E,36,2231,Barnet,32.0,16.136261766024205,14.343343792021516,0.12499999999999999,0.12499999999999999,lower_crime,lower_change
E01000246,Barnet 002B,10,1528,Barnet,5.0,6.544502617801047,3.2722513089005236,1.0,1.0,lower_crime,top_50
E01000247,Barnet 002C,7,1736,Barnet,7.0,4.032258064516129,4.032258064516129,0.0,0.0,lower_crime,lower_change
E01000248,Barnet 001A,33,1800,Barnet,19.0,18.333333333333332,10.555555555555555,0.7368421052631579,0.7368421052631579,lower_crime,top_250
E01000249,Barnet 001B,3,1487,Barnet,2.0,2.0174848688634834,1.3449899125756557,0.49999999999999994,0.49999999999999994,lower_crime,top_250
E01000250,Barnet 001C,66,2789,Barnet,39.0,23.664395840803156,13.983506633201864,0.6923076923076924,0.6923076923076924,lower_crime,top_250
E01000251,Barnet 002D,14,2057,Barnet,11.0,6.8060281964025275,5.347593582887701,0.27272727272727265,0.27272727272727265,lower_crime,lower_change
E01000252,Barnet 002E,19,1703,Barnet,16.0,11.156782149148562,9.395184967704052,0.18749999999999994,0.18749999999999994,lower_crime,lower_change
E01000253,Barnet 007B,10,1663,Barnet,4.0,6.013229104028864,2.4052916416115453,1.5000000000000002,1.5000000000000002,lower_crime,top_50
E01000254,Barnet 001D,12,1631,Barnet,3.0,7.357449417535254,1.8393623543838136,3.0,3.0,lower_crime,top_50
E01000255,Barnet 017A,5,1401,Barnet,8.0,3.5688793718772307,5.710206995003569,-0.37499999999999994,0.37499999999999994,lower_crime,lower_change
E01000256,Barnet 016A,13,1927,Barnet,7.0,6.746237675142709,3.6325895173845355,0.8571428571428571,0.8571428571428571,lower_crime,top_250
E01000257,Barnet 017B,18,1925,Barnet,10.0,9.35064935064935,5.194805194805195,0.7999999999999999,0.7999999999999999,lower_crime,top_250
E01000258,Barnet 016B,16,1916,Barnet,14.0,8.350730688935283,7.306889352818372,0.14285714285714293,0.14285714285714293,lower_crime,lower_change
E01000259,Barnet 025D,8,2782,Barnet,9.0,2.8756290438533427,3.2350826743350107,-0.11111111111111116,0.11111111111111116,lower_crime,lower_change
E01000260,Barnet 025E,20,2205,Barnet,20.0,9.070294784580499,9.070294784580499,0.0,0.0,lower_crime,lower_change
E01000261,Barnet 017C,10,1753,Barnet,2.0,5.704506560182544,1.1409013120365088,4.0,4.0,lower_crime,top_50
E01000262,Barnet 017D,13,3373,Barnet,9.0,3.8541357841683963,2.6682478505781204,0.4444444444444445,0.4444444444444445,lower_crime,lower_change
E01000263,Barnet 016C,7,1582,Barnet,4.0,4.424778761061947,2.5284450063211126,0.7499999999999999,0.7499999999999999,lower_crime,top_250
E01000264,Barnet 016D,52,1830,Barnet,23.0,28.415300546448087,12.568306010928962,1.2608695652173911,1.2608695652173911,lower_crime,top_50
E01000265,Barnet 011A,9,2105,Barnet,11.0,4.275534441805226,5.225653206650831,-0.18181818181818177,0.18181818181818177,lower_crime,lower_change
E01000266,Barnet 011B,1,1453,Barnet,4.0,0.6882312456985548,2.752924982794219,-0.75,0.75,lower_crime,lower_change
E01000267,Barnet 005A,7,1582,Barnet,6.0,4.424778761061947,3.7926675094816686,0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01000268,Barnet 005B,29,2301,Barnet,16.0,12.6032159930465,6.953498478922207,0.8125,0.8125,lower_crime,top_250
E01000269,Barnet 005C,3,1432,Barnet,8.0,2.094972067039106,5.58659217877095,-0.625,0.625,lower_crime,lower_change
E01000270,Barnet 005D,9,1494,Barnet,5.0,6.024096385542169,3.3467202141900936,0.8000000000000002,0.8000000000000002,lower_crime,top_250
E01000271,Barnet 008A,7,1598,Barnet,2.0,4.380475594493117,1.2515644555694618,2.5,2.5,lower_crime,top_50
E01000272,Barnet 008B,8,1402,Barnet,0.0,5.706134094151213,0.0,inf,inf,lower_crime,top_50
E01000273,Barnet 008C,16,1631,Barnet,8.0,9.809932556713672,4.904966278356836,1.0,1.0,lower_crime,top_50
E01000274,Barnet 011C,11,2015,Barnet,6.0,5.459057071960298,2.977667493796526,0.8333333333333333,0.8333333333333333,lower_crime,top_250
E01000275,Barnet 012A,3,1743,Barnet,5.0,1.721170395869191,2.8686173264486516,-0.39999999999999997,0.39999999999999997,lower_crime,lower_change
E01000276,Barnet 020A,4,1559,Barnet,2.0,2.5657472738935216,1.2828736369467608,1.0,1.0,lower_crime,top_50
E01000277,Barnet 012B,13,2127,Barnet,6.0,6.11189468735308,2.8208744710860367,1.1666666666666667,1.1666666666666667,lower_crime,top_50
E01000278,Barnet 020B,2,1619,Barnet,4.0,1.2353304508956147,2.4706609017912293,-0.5,0.5,lower_crime,lower_change
E01000279,Barnet 007C,10,1446,Barnet,4.0,6.915629322268327,2.7662517289073305,1.5000000000000002,1.5000000000000002,lower_crime,top_50
E01000280,Barnet 007D,2,1308,Barnet,1.0,1.529051987767584,0.764525993883792,1.0,1.0,lower_crime,top_50
E01000281,Barnet 008D,33,1402,Barnet,18.0,23.53780313837375,12.838801711840228,0.8333333333333333,0.8333333333333333,lower_crime,top_250
E01000282,Barnet 008E,10,1823,Barnet,11.0,5.485463521667581,6.034009873834339,-0.09090909090909088,0.09090909090909088,lower_crime,lower_change
E01000283,Barnet 012C,3,1456,Barnet,3.0,2.0604395604395602,2.0604395604395602,0.0,0.0,lower_crime,lower_change
E01000284,Barnet 012D,11,1832,Barnet,11.0,6.004366812227074,6.004366812227074,0.0,0.0,lower_crime,lower_change
E01000285,Barnet 004A,9,1421,Barnet,16.0,6.33356790992259,11.259676284306826,-0.43749999999999994,0.43749999999999994,lower_crime,lower_change
E01000286,Barnet 007E,8,1712,Barnet,19.0,4.672897196261682,11.098130841121495,-0.5789473684210527,0.5789473684210527,lower_crime,lower_change
E01000287,Barnet 004B,13,1613,Barnet,12.0,8.05951642901426,7.439553626782393,0.08333333333333331,0.08333333333333331,lower_crime,lower_change
E01000288,Barnet 004C,13,1539,Barnet,4.0,8.447043534762834,2.599090318388564,2.2500000000000004,2.2500000000000004,lower_crime,top_50
E01000289,Barnet 004D,22,1681,Barnet,21.0,13.087447947650208,12.492563950029744,0.0476190476190476,0.0476190476190476,lower_crime,lower_change
E01000290,Barnet 007F,6,1601,Barnet,11.0,3.7476577139287945,6.870705808869457,-0.45454545454545453,0.45454545454545453,lower_crime,lower_change
E01000291,Barnet 004E,22,1561,Barnet,13.0,14.093529788597053,8.327994875080076,0.6923076923076924,0.6923076923076924,lower_crime,top_250
E01000292,Barnet 001E,17,1625,Barnet,20.0,10.461538461538462,12.307692307692308,-0.15000000000000002,0.15000000000000002,lower_crime,lower_change
E01000293,Barnet 001F,16,1725,Barnet,14.0,9.27536231884058,8.115942028985508,0.14285714285714282,0.14285714285714282,lower_crime,lower_change
E01000294,Barnet 004F,23,1823,Barnet,3.0,12.616566099835437,1.6456390565002743,6.666666666666667,6.666666666666667,lower_crime,top_50
E01000295,Barnet 023B,20,1767,Barnet,11.0,11.318619128466327,6.22524052065648,0.8181818181818182,0.8181818181818182,lower_crime,top_250
E01000296,Barnet 023C,27,1868,Barnet,15.0,14.453961456102784,8.029978586723768,0.8000000000000002,0.8000000000000002,lower_crime,top_250
E01000297,Barnet 027D,4,1604,Barnet,3.0,2.493765586034913,1.8703241895261846,0.3333333333333333,0.3333333333333333,lower_crime,lower_change
E01000298,Barnet 023D,37,2009,Barnet,24.0,18.41712294673967,11.946241911398706,0.5416666666666665,0.5416666666666665,lower_crime,top_250
E01000299,Barnet 019A,47,2222,Barnet,33.0,21.152115211521153,14.851485148514852,0.4242424242424242,0.4242424242424242,lower_crime,lower_change
E01000300,Barnet 019B,12,1757,Barnet,7.0,6.829823562891292,3.9840637450199203,0.7142857142857143,0.7142857142857143,lower_crime,top_250
E01000301,Barnet 020C,6,1620,Barnet,6.0,3.7037037037037037,3.7037037037037037,0.0,0.0,lower_crime,lower_change
E01000302,Barnet 019C,18,2085,Barnet,13.0,8.633093525179856,6.235011990407674,0.38461538461538447,0.38461538461538447,lower_crime,lower_change
E01000303,Barnet 020D,8,1755,Barnet,4.0,4.5584045584045585,2.2792022792022792,1.0,1.0,lower_crime,top_50
E01000304,Barnet 020E,6,1653,Barnet,4.0,3.629764065335753,2.4198427102238353,0.5,0.5,lower_crime,top_250
E01000305,Barnet 036B,21,1697,Barnet,26.0,12.374779021803182,15.321154979375368,-0.19230769230769235,0.19230769230769235,lower_crime,lower_change
E01000306,Barnet 036C,8,1704,Barnet,9.0,4.694835680751174,5.28169014084507,-0.111111111111111,0.111111111111111,lower_crime,lower_change
E01000307,Barnet 039D,44,1715,Barnet,42.0,25.65597667638484,24.489795918367346,0.04761904761904763,0.04761904761904763,lower_crime,lower_change
E01000308,Barnet 036D,21,2152,Barnet,16.0,9.758364312267657,7.434944237918216,0.31249999999999994,0.31249999999999994,lower_crime,lower_change
E01000309,Barnet 031D,12,1993,Barnet,11.0,6.021073758153538,5.5193176116407425,0.09090909090909097,0.09090909090909097,lower_crime,lower_change
E01000310,Barnet 034C,27,2164,Barnet,20.0,12.476894639556377,9.242144177449168,0.3500000000000001,0.3500000000000001,lower_crime,lower_change
E01000311,Barnet 034D,10,1866,Barnet,10.0,5.359056806002144,5.359056806002144,0.0,0.0,lower_crime,lower_change
E01000312,Barnet 036E,17,1799,Barnet,12.0,9.449694274596999,6.670372429127293,0.41666666666666663,0.41666666666666663,lower_crime,lower_change
E01000313,Barnet 036F,20,2260,Barnet,20.0,8.849557522123893,8.849557522123893,0.0,0.0,lower_crime,lower_change
E01000314,Barnet 032F,17,2134,Barnet,11.0,7.966260543580131,5.154639175257732,0.5454545454545454,0.5454545454545454,lower_crime,top_250
E01000315,Barnet 022F,14,1741,Barnet,19.0,8.0413555427915,10.913268236645607,-0.2631578947368421,0.2631578947368421,lower_crime,lower_change
E01000316,Barnet 027E,89,2519,Barnet,29.0,35.331480746327905,11.512504962286622,2.068965517241379,2.068965517241379,lower_crime,top_50
E01000317,Barnet 019D,12,1806,Barnet,8.0,6.644518272425249,4.4296788482834994,0.5,0.5,lower_crime,top_250
E01000318,Barnet 019E,18,1904,Barnet,9.0,9.453781512605042,4.726890756302521,1.0,1.0,lower_crime,top_50
E01000319,Barnet 027F,5,1587,Barnet,8.0,3.15059861373661,5.040957781978576,-0.375,0.375,lower_crime,lower_change
E01000320,Barnet 011D,9,1880,Barnet,8.0,4.787234042553192,4.25531914893617,0.1250000000000001,0.1250000000000001,lower_crime,lower_change
